date,open,high,low,close,Adj Close,Volume
2022-05-31 00:00:00-5:00,1996.175659,2010.827881,1925.276978,1940.351929,1940.351929,636626
2022-06-01 00:00:00-5:00,1940.415527,1969.817017,1771.255371,1817.638794,1817.638794,908153.5625
2022-06-02 00:00:00-5:00,1816.050903,1848.123535,1782.883057,1832.793213,1832.793213,556559.5625
2022-06-03 00:00:00-5:00,1832.290527,1841.673706,1737.64624,1773.451416,1773.451416,728982.375
2022-06-06 00:00:00-5:00,1804.849609,1917.081299,1802.895508,1858.279541,1858.279541,499899.2188
2022-06-07 00:00:00-5:00,1858.304199,1870.773804,1724.516846,1813.730591,1813.730591,758989.3125
2022-06-08 00:00:00-5:00,1813.859009,1837.813599,1766.050171,1790.827759,1790.827759,522662.4063
2022-06-09 00:00:00-5:00,1791.078857,1831.434692,1777.420044,1787.531006,1787.531006,384904.6563
2022-06-10 00:00:00-5:00,1787.435547,1802.061401,1655.308838,1661.208008,1661.208008,540964.375
2022-06-13 00:00:00-5:00,1433.506226,1453.313965,1164.38855,1206.617676,1206.617676,2010194
2022-06-14 00:00:00-5:00,1205.190186,1257.03125,1075.546143,1207.340332,1207.340332,1746835.25
2022-06-15 00:00:00-5:00,1206.3125,1244.828613,1013.156433,1234.074829,1234.074829,1875338.125
2022-06-16 00:00:00-5:00,1237.694824,1255.166504,1050.397095,1067.092041,1067.092041,1189979.75
2022-06-17 00:00:00-5:00,1065.804688,1115.307861,1050.484741,1085.428711,1085.428711,1013096.125
2022-06-21 00:00:00-5:00,1126.96814,1189.220459,1107.99292,1123.684814,1123.684814,1136741.75
2022-06-22 00:00:00-5:00,1121.946045,1125.172607,1043.939819,1048.892944,1048.892944,934347.375
2022-06-23 00:00:00-5:00,1049.018188,1151.57373,1045.705322,1143.748413,1143.748413,1113429.375
2022-06-24 00:00:00-5:00,1143.697144,1244.148804,1131.309814,1223.863037,1223.863037,915097.125
2022-06-27 00:00:00-5:00,1197.099854,1236.990723,1172.858521,1191.155151,1191.155151,790414.0625
2022-06-28 00:00:00-5:00,1191.220825,1233.25769,1134.999756,1142.583984,1142.583984,838009
2022-06-29 00:00:00-5:00,1142.56543,1155.307251,1086.431519,1097.264893,1097.264893,948633.5625
2022-06-30 00:00:00-5:00,1099.232178,1104.379272,1003.109009,1069.936401,1069.936401,977519
2022-07-01 00:00:00-5:00,1065.620728,1106.630859,1033.548462,1055.777832,1055.777832,835900.375
2022-07-05 00:00:00-5:00,1149.664307,1171.197021,1078.124634,1131.322998,1131.322998,991689.625
2022-07-06 00:00:00-5:00,1131.301758,1198.91687,1110.484009,1185.497559,1185.497559,1100558.375
2022-07-07 00:00:00-5:00,1185.494751,1251.911255,1162.250488,1236.792725,1236.792725,848431.625
2022-07-08 00:00:00-5:00,1236.785156,1271.135742,1193.514771,1218.876953,1218.876953,919479.375
2022-07-11 00:00:00-5:00,1167.654541,1170.302856,1091.237549,1095.717529,1095.717529,898759.8125
2022-07-12 00:00:00-5:00,1094.993774,1096.746826,1033.645264,1036.558105,1036.558105,1085515.875
2022-07-13 00:00:00-5:00,1036.880005,1117.661621,1013.495667,1114.638184,1114.638184,1282924
2022-07-14 00:00:00-5:00,1115.774536,1208.455444,1071.11438,1191.551392,1191.551392,1120450.375
2022-07-15 00:00:00-5:00,1192.477417,1282.907471,1180.338745,1230.98584,1230.98584,1284726.25
2022-07-18 00:00:00-5:00,1338.082764,1585.306274,1335.468506,1576.310303,1576.310303,1173576.25
2022-07-19 00:00:00-5:00,1571.206787,1620.760254,1494.471191,1542.3927,1542.3927,1047826.125
2022-07-20 00:00:00-5:00,1542.251465,1616.999512,1496.20166,1521.866211,1521.866211,891291
2022-07-21 00:00:00-5:00,1521.930542,1603.649414,1467.941284,1575.634644,1575.634644,972185.5
2022-07-22 00:00:00-5:00,1575.604492,1645.927124,1517.039795,1535.418823,1535.418823,975699.9375
2022-07-25 00:00:00-5:00,1599.356201,1609.687134,1437.103882,1441.779297,1441.779297,745525.5625
2022-07-26 00:00:00-5:00,1441.345581,1454.261963,1357.953125,1449.776978,1449.776978,978545.0625
2022-07-27 00:00:00-5:00,1448.898804,1643.546753,1421.415161,1638.326172,1638.326172,966214
2022-07-28 00:00:00-5:00,1635.427734,1780.131836,1597.084351,1725.352417,1725.352417,974652.5625
2022-07-29 00:00:00-5:00,1724.890137,1765.075806,1657.710815,1723.387451,1723.387451,867115.6875
2022-08-01 00:00:00-5:00,1679.045654,1704.317627,1606.871216,1631.980835,1631.980835,624697.375
2022-08-02 00:00:00-5:00,1631.404175,1678.841431,1559.903687,1631.189819,1631.189819,850005.375
2022-08-03 00:00:00-5:00,1631.178833,1682.671631,1590.560547,1618.974365,1618.974365,676453.75
2022-08-04 00:00:00-5:00,1619.013916,1662.205566,1581.081787,1608.166748,1608.166748,816587
2022-08-05 00:00:00-5:00,1608.111206,1741.443604,1605.921265,1736.965942,1736.965942,805414.5625
2022-08-08 00:00:00-5:00,1700.374878,1814.081299,1694.509033,1776.475586,1776.475586,496659.4375
2022-08-09 00:00:00-5:00,1777.14563,1791.198486,1674.200195,1703.142334,1703.142334,592507.125
2022-08-10 00:00:00-5:00,1703.193848,1878.51709,1660.861206,1854.302856,1854.302856,787801.4375
2022-08-11 00:00:00-5:00,1854.34729,1937.195435,1851.46106,1881.025635,1881.025635,565788.4375
2022-08-12 00:00:00-5:00,1881.023682,1965.141357,1856.436768,1960.520142,1960.520142,503853.375
2022-08-15 00:00:00-5:00,1935.39563,2011.683472,1873.937256,1899.466309,1899.466309,642229.5625
2022-08-16 00:00:00-5:00,1898.00415,1915.459473,1854.265625,1876.821533,1876.821533,697856
2022-08-17 00:00:00-5:00,1877.023315,1959.021973,1817.783447,1834.546753,1834.546753,1540808.75
2022-08-18 00:00:00-5:00,1834.554688,1882.83667,1821.323486,1846.404663,1846.404663,1095079.125
2022-08-19 00:00:00-5:00,1846.355591,1848.06958,1602.563965,1609.035767,1609.035767,2403091.25
2022-08-22 00:00:00-5:00,1618.032471,1629.620239,1529.526489,1624.703369,1624.703369,1668874.25
2022-08-23 00:00:00-5:00,1624.714478,1675.225342,1563.67395,1665.403931,1665.403931,1724338.375
2022-08-24 00:00:00-5:00,1665.520508,1694.300415,1604.86145,1656.62146,1656.62146,1413336.125
2022-08-25 00:00:00-5:00,1656.532837,1721.994385,1653.663818,1695.107056,1695.107056,1120546.125
2022-08-26 00:00:00-5:00,1695.0354,1706.310059,1486.575439,1508.050293,1508.050293,2192426.25
2022-08-29 00:00:00-5:00,1426.536011,1560.055298,1421.603149,1551.643921,1551.643921,1489179.375
2022-08-30 00:00:00-5:00,1551.576904,1606.069824,1473.702637,1524.710083,1524.710083,2031193.75
2022-08-31 00:00:00-5:00,1524.725098,1619.847656,1524.519775,1554.0896,1554.0896,1856571.25
2022-09-01 00:00:00-5:00,1554.13623,1599.359863,1512.930542,1586.15918,1586.15918,1303878.375
2022-09-02 00:00:00-5:00,1586.141724,1649.899292,1546.340698,1575.433594,1575.433594,1474140.875
2022-09-06 00:00:00-5:00,1617.940552,1687.019775,1554.349609,1559.101807,1559.101807,1883618.75
2022-09-07 00:00:00-5:00,1559.036621,1657.741455,1490.643188,1630.08728,1630.08728,1467836.75
2022-09-08 00:00:00-5:00,1630.009277,1663.850952,1594.999023,1635.637939,1635.637939,1401812
2022-09-09 00:00:00-5:00,1635.612183,1746.572998,1630.72229,1718.751831,1718.751831,1536144.25
2022-09-12 00:00:00-5:00,1766.782349,1783.580322,1693.165894,1716.799438,1716.799438,1242044.375
2022-09-13 00:00:00-5:00,1716.744995,1761.202881,1560.815308,1574.453735,1574.453735,2174100.5
2022-09-14 00:00:00-5:00,1574.271118,1647.928955,1552.459961,1638.707886,1638.707886,1392448.75
2022-09-15 00:00:00-5:00,1638.678711,1655.095825,1456.870483,1472.801025,1472.801025,2508782.25
2022-09-16 00:00:00-5:00,1472.870239,1483.378906,1405.332642,1433.882202,1433.882202,1389785.375
2022-09-19 00:00:00-5:00,1334.651367,1393.447021,1279.907471,1376.210449,1376.210449,1642060.375
2022-09-20 00:00:00-5:00,1376.200806,1385.036743,1312.755127,1323.080811,1323.080811,1300663.875
2022-09-21 00:00:00-5:00,1323.031738,1410.233765,1219.813232,1245.754272,1245.754272,2385503.25
2022-09-22 00:00:00-5:00,1245.624146,1349.530151,1237.266846,1326.436035,1326.436035,1988613
2022-09-23 00:00:00-5:00,1326.367065,1359.738159,1262.025757,1327.192383,1327.192383,2095360.375
2022-09-26 00:00:00-5:00,1294.793335,1340.660034,1278.278687,1336.391357,1336.391357,1612307.875
2022-09-27 00:00:00-5:00,1336.244507,1400.239014,1303.783325,1328.01355,1328.01355,1530961.25
2022-09-28 00:00:00-5:00,1328.024414,1355.586304,1253.455078,1337.12915,1337.12915,1706527.875
2022-09-29 00:00:00-5:00,1337.136108,1351.957642,1288.436279,1335.910522,1335.910522,1340869.125
2022-09-30 00:00:00-5:00,1335.937378,1373.273193,1313.932739,1328.772827,1328.772827,1463524.625
2022-10-03 00:00:00-5:00,1276.790405,1330.086914,1262.942383,1323.265137,1323.265137,1121393.375
2022-10-04 00:00:00-5:00,1323.316284,1370.169434,1318.871094,1361.94458,1361.94458,955197.75
2022-10-05 00:00:00-5:00,1361.958252,1364.980103,1316.505249,1352.534302,1352.534302,1013800.938
2022-10-06 00:00:00-5:00,1352.481689,1384.596802,1345.091797,1352.229614,1352.229614,1156220.625
2022-10-07 00:00:00-5:00,1352.194702,1361.864624,1317.393066,1331.193481,1331.193481,1003068.625
2022-10-10 00:00:00-5:00,1323.298096,1338.217651,1287.578491,1290.000488,1290.000488,832516.5
2022-10-11 00:00:00-5:00,1289.94397,1298.039551,1267.095093,1280.012695,1280.012695,1031059.25
2022-10-12 00:00:00-5:00,1279.990234,1306.64563,1275.087402,1294.446533,1294.446533,778672.5
2022-10-13 00:00:00-5:00,1294.38855,1301.966553,1195.773682,1287.076538,1287.076538,1752107.125
2022-10-14 00:00:00-5:00,1287.021362,1343.688354,1283.369629,1296.343506,1296.343506,1294349.5
2022-10-17 00:00:00-5:00,1305.924194,1338.637573,1295.636475,1331.532715,1331.532715,876348.25
2022-10-18 00:00:00-5:00,1331.557129,1342.006592,1286.702393,1310.802734,1310.802734,1058090.125
2022-10-19 00:00:00-5:00,1310.800659,1313.679443,1280.209961,1285.026123,1285.026123,700815.1875
2022-10-20 00:00:00-5:00,1285.077637,1311.055664,1270.365479,1282.681274,1282.681274,829874
2022-10-21 00:00:00-5:00,1282.665649,1307.175171,1253.2229,1299.792969,1299.792969,935864.875
2022-10-24 00:00:00-5:00,1364.156494,1370.703003,1324.163208,1343.769409,1343.769409,1133819.75
2022-10-25 00:00:00-5:00,1343.78772,1525.668335,1335.056519,1460.175415,1460.175415,2369322.75
2022-10-26 00:00:00-5:00,1460.20166,1595.466064,1457.604858,1566.452759,1566.452759,2379503.5
2022-10-27 00:00:00-5:00,1566.483887,1579.290283,1503.247192,1514.320923,1514.320923,1887197
2022-10-28 00:00:00-5:00,1514.37915,1576.155029,1480.136353,1554.946533,1554.946533,1707624.625
2022-10-31 00:00:00-5:00,1590.934692,1635.911011,1546.004517,1572.75,1572.75,1673882.125
2022-11-01 00:00:00-5:00,1572.691772,1612.89856,1563.453003,1578.423218,1578.423218,1007388.563
2022-11-02 00:00:00-5:00,1578.465698,1621.599976,1502.057495,1518.115723,1518.115723,2041345.5
2022-11-03 00:00:00-5:00,1518.120728,1558.872925,1514.955688,1530.851685,1530.851685,1167655.375
2022-11-04 00:00:00-5:00,1530.897827,1678.550903,1528.253418,1644.698975,1644.698975,1802119.625
2022-11-07 00:00:00-5:00,1568.261475,1608.449097,1545.673828,1568.276855,1568.276855,1400196.875
2022-11-08 00:00:00-5:00,1568.358032,1580.143799,1227.187256,1334.661743,1334.661743,4653380.5
2022-11-09 00:00:00-5:00,1334.68811,1337.535645,1075.751343,1109.129395,1109.129395,4639979
2022-11-10 00:00:00-5:00,1101.169189,1347.362793,1084.744507,1296.374878,1296.374878,3058762.25
2022-11-11 00:00:00-5:00,1296.295044,1307.55835,1198.611572,1286.420044,1286.420044,2179904
2022-11-14 00:00:00-5:00,1219.181763,1288.80127,1169.120728,1241.250977,1241.250977,1550017.75
2022-11-15 00:00:00-5:00,1241.300903,1289.501343,1232.493408,1251.691162,1251.691162,1133007.875
2022-11-16 00:00:00-5:00,1251.72937,1267.025391,1185.551025,1214.979126,1214.979126,1187300.625
2022-11-17 00:00:00-5:00,1215.00061,1227.12146,1180.311279,1199.302612,1199.302612,927803.5
2022-11-18 00:00:00-5:00,1199.280029,1232.587769,1197.992188,1211.112549,1211.112549,671582.9375
2022-11-21 00:00:00-5:00,1140.497681,1145.14563,1078.959717,1105.837158,1105.837158,1650510.125
2022-11-22 00:00:00-5:00,1105.748047,1143.064697,1073.435669,1138.195557,1138.195557,1381548.25
2022-11-23 00:00:00-5:00,1138.257446,1189.022461,1126.348999,1183.255981,1183.255981,1183158
2022-11-25 00:00:00-5:00,1202.641479,1206.814331,1170.114624,1198.386841,1198.386841,673651.3125
2022-11-28 00:00:00-5:00,1193.204224,1198.594971,1150.236816,1167.10498,1167.10498,864456.0625
2022-11-29 00:00:00-5:00,1167.079224,1227.466064,1157.533936,1215.90332,1215.90332,887899.3125
2022-11-30 00:00:00-5:00,1215.950684,1310.355469,1211.952515,1294.407837,1294.407837,1389022.125
2022-12-01 00:00:00-5:00,1294.207764,1300.683716,1262.751831,1276.431641,1276.431641,788824.5625
2022-12-02 00:00:00-5:00,1276.424561,1297.23645,1265.307007,1295.594604,1295.594604,719292.0625
2022-12-05 00:00:00-5:00,1279.487427,1305.359253,1246.630981,1259.267578,1259.267578,770325.375
2022-12-06 00:00:00-5:00,1259.308594,1274.590942,1241.724121,1271.26416,1271.26416,638413.5
2022-12-07 00:00:00-5:00,1271.345459,1278.150391,1216.865845,1231.279785,1231.279785,735407.1875
2022-12-08 00:00:00-5:00,1231.272583,1292.468384,1221.832031,1280.268311,1280.268311,801584.375
2022-12-09 00:00:00-5:00,1280.210083,1296.575562,1252.578857,1262.979492,1262.979492,747715.625
2022-12-12 00:00:00-5:00,1263.002808,1278.965454,1240.067749,1275.419922,1275.419922,733530.1875
2022-12-13 00:00:00-5:00,1275.499023,1349.481079,1255.328613,1320.711792,1320.711792,1138549
2022-12-14 00:00:00-5:00,1320.654053,1352.335327,1300.952271,1307.475464,1307.475464,1147330.5
2022-12-15 00:00:00-5:00,1307.454956,1311.444946,1259.333252,1266.590576,1266.590576,858608.5
2022-12-16 00:00:00-5:00,1266.591064,1280.03186,1155.487793,1166.945923,1166.945923,1408871.625
2022-12-19 00:00:00-5:00,1183.316406,1195.28418,1150.511841,1167.773315,1167.773315,689820.25
2022-12-20 00:00:00-5:00,1167.783569,1230.798584,1163.098145,1216.935181,1216.935181,889048.875
2022-12-21 00:00:00-5:00,1216.944946,1223.213745,1203.102661,1213.758667,1213.758667,532816.4375
2022-12-22 00:00:00-5:00,1213.750732,1238.293579,1182.56543,1217.614746,1217.614746,729059.5625
2022-12-23 00:00:00-5:00,1217.574219,1231.656006,1210.449951,1219.968506,1219.968506,619846.25
2022-12-27 00:00:00-5:00,1227.934448,1233.675903,1200.073242,1211.15564,1211.15564,530258.4375
2022-12-28 00:00:00-5:00,1211.189331,1215.409912,1180.617432,1189.528931,1189.528931,751915.0625
2022-12-29 00:00:00-5:00,1189.546021,1206.091675,1186.265869,1199.982422,1199.982422,552702.375
2022-12-30 00:00:00-5:00,1199.963135,1201.741333,1180.580688,1199.324829,1199.324829,542931.6875
2023-01-03 00:00:00-5:00,1213.644653,1219.595581,1204.345215,1214.205811,1214.205811,431274.7188
2023-01-04 00:00:00-5:00,1214.220947,1271.987183,1212.295654,1256.445679,1256.445679,900106.5
2023-01-05 00:00:00-5:00,1256.453979,1259.640503,1241.294189,1250.815063,1250.815063,547909.1875
2023-01-06 00:00:00-5:00,1250.822998,1276.425293,1234.989014,1268.677979,1268.677979,702449.5625
2023-01-09 00:00:00-5:00,1289.697388,1344.937866,1284.892822,1319.961548,1319.961548,1113471.25
2023-01-10 00:00:00-5:00,1319.937744,1347.592407,1316.432495,1335.347656,1335.347656,843500.125
2023-01-11 00:00:00-5:00,1335.412354,1397.434448,1320.305786,1389.002686,1389.002686,895776
2023-01-12 00:00:00-5:00,1389.001953,1437.895874,1361.952515,1415.754028,1415.754028,1540900.5
2023-01-13 00:00:00-5:00,1415.77063,1464.532593,1400.676636,1451.167603,1451.167603,982502
2023-01-17 00:00:00-5:00,1576.481445,1608.06958,1540.489868,1565.147583,1565.147583,882279.875
2023-01-18 00:00:00-5:00,1565.094482,1610.324219,1500.098389,1510.916504,1510.916504,1315751.125
2023-01-19 00:00:00-5:00,1510.910767,1564.213989,1508.713257,1550.824585,1550.824585,667607.9375
2023-01-20 00:00:00-5:00,1550.807251,1668.619385,1541.64563,1658.111206,1658.111206,902561.75
2023-01-23 00:00:00-5:00,1627.5979,1648.16333,1584.839722,1626.327881,1626.327881,799282.25
2023-01-24 00:00:00-5:00,1626.346191,1641.335449,1532.448486,1555.933838,1555.933838,868822.25
2023-01-25 00:00:00-5:00,1555.901733,1640.876221,1516.197876,1612.005859,1612.005859,1145038.125
2023-01-26 00:00:00-5:00,1612.051025,1632.960083,1577.398804,1601.003296,1601.003296,860491.4375
2023-01-27 00:00:00-5:00,1601.026367,1621.435059,1553.123535,1597.796631,1597.796631,739399.5
2023-01-30 00:00:00-5:00,1644.959839,1647.657471,1535.339233,1566.553833,1566.553833,910100.75
2023-01-31 00:00:00-5:00,1566.531738,1605.708374,1561.529541,1585.528564,1585.528564,668125.6875
2023-02-01 00:00:00-5:00,1585.523193,1648.875244,1556.607788,1642.483887,1642.483887,819929.6875
2023-02-02 00:00:00-5:00,1642.532715,1714.969116,1626.822388,1643.304077,1643.304077,1020210.313
2023-02-03 00:00:00-5:00,1643.270996,1677.644775,1625.86853,1663.864258,1663.864258,732323.125
2023-02-06 00:00:00-5:00,1630.363037,1658.391602,1605.254761,1614.56604,1614.56604,561678.5
2023-02-07 00:00:00-5:00,1614.574219,1678.224609,1613.410278,1671.209473,1671.209473,722917.5625
2023-02-08 00:00:00-5:00,1671.14502,1698.408447,1630.485596,1650.690918,1650.690918,687203.25
2023-02-09 00:00:00-5:00,1650.681641,1656.351074,1524.858643,1545.981812,1545.981812,1024237.625
2023-02-10 00:00:00-5:00,1545.93689,1555.354492,1491.157959,1513.306641,1513.306641,815722.9375
2023-02-13 00:00:00-5:00,1515.078369,1526.537354,1462.724976,1506.32373,1506.32373,982977.0625
2023-02-14 00:00:00-5:00,1506.3302,1569.884521,1485.55835,1555.869019,1555.869019,959145.5
2023-02-15 00:00:00-5:00,1555.87146,1681.177124,1542.685303,1675.241821,1675.241821,904216.5
2023-02-16 00:00:00-5:00,1675.281738,1741.800049,1633.246948,1637.28186,1637.28186,1211145.75
2023-02-17 00:00:00-5:00,1637.253296,1722.041748,1630.089355,1694.440552,1694.440552,865757.25
2023-02-21 00:00:00-5:00,1703.460815,1716.654663,1636.760986,1659.985596,1659.985596,766499.1875
2023-02-22 00:00:00-5:00,1659.989624,1667.302856,1595.379639,1643.415649,1643.415649,864446.75
2023-02-23 00:00:00-5:00,1643.464233,1679.150513,1629.136963,1650.639526,1650.639526,780691.125
2023-02-24 00:00:00-5:00,1650.646851,1664.620483,1575.583496,1607.851929,1607.851929,844072.5
2023-02-27 00:00:00-5:00,1641.448853,1665.116943,1607.849243,1633.406372,1633.406372,691066.0625
2023-02-28 00:00:00-5:00,1633.372192,1647.768555,1596.890869,1605.380737,1605.380737,584800.25
2023-03-01 00:00:00-5:00,1605.455566,1669.814819,1595.186768,1665.456787,1665.456787,718678.4375
2023-03-02 00:00:00-5:00,1665.433228,1678.161011,1619.020142,1647.848022,1647.848022,658643.5
2023-03-03 00:00:00-5:00,1647.854126,1649.35144,1545.466919,1569.479736,1569.479736,1072625.25
2023-03-06 00:00:00-5:00,1564.7229,1583.456909,1554.673218,1565.749268,1565.749268,495935.3438
2023-03-07 00:00:00-5:00,1565.723022,1584.337769,1535.825439,1561.781494,1561.781494,698539.5
2023-03-08 00:00:00-5:00,1561.74292,1570.607422,1523.305176,1532.119385,1532.119385,725102.8125
2023-03-09 00:00:00-5:00,1532.101196,1546.110718,1407.508911,1437.178223,1437.178223,1091808.125
2023-03-10 00:00:00-5:00,1437.188721,1439.239624,1368.947021,1431.305176,1431.305176,1408566.375
2023-03-13 00:00:00-5:00,1593.750244,1702.384399,1570.390625,1679.184937,1679.184937,1682909.625
2023-03-14 00:00:00-5:00,1679.29541,1783.723145,1660.201294,1703.965332,1703.965332,1848294.625
2023-03-15 00:00:00-5:00,1703.881348,1721.729004,1613.600586,1656.506836,1656.506836,1434128.5
2023-03-16 00:00:00-5:00,1656.563721,1694.587646,1637.647339,1676.108032,1676.108032,907092.875
2023-03-17 00:00:00-5:00,1676.212646,1804.146851,1664.540527,1792.83313,1792.83313,1362336.25
2023-03-20 00:00:00-5:00,1785.846924,1808.623657,1727.261353,1738.173218,1738.173218,1049947.625
2023-03-21 00:00:00-5:00,1738.081787,1839.341309,1723.477661,1807.134399,1807.134399,1064646.5
2023-03-22 00:00:00-5:00,1807.021851,1823.63623,1714.756714,1738.50708,1738.50708,1233185.125
2023-03-23 00:00:00-5:00,1738.480713,1859.429077,1733.943726,1817.535522,1817.535522,1047117.938
2023-03-24 00:00:00-5:00,1817.426025,1822.614624,1728.638672,1751.97644,1751.97644,746635.5
2023-03-27 00:00:00-5:00,1775.693726,1782.330811,1687.438477,1716.52771,1716.52771,797016.9375
2023-03-28 00:00:00-5:00,1716.474976,1796.579468,1702.625244,1774.216675,1774.216675,758411.6875
2023-03-29 00:00:00-5:00,1774.284668,1828.170654,1773.565186,1793.672119,1793.672119,769687.4375
2023-03-30 00:00:00-5:00,1793.674805,1829.85376,1763.950684,1794.438843,1794.438843,839096.4375
2023-03-31 00:00:00-5:00,1794.476074,1847.720703,1778.983643,1822.29895,1822.29895,797095.625
2023-04-03 00:00:00-5:00,1795.520386,1840.360229,1763.749634,1811.280518,1811.280518,899153.5
2023-04-04 00:00:00-5:00,1811.299194,1892.116577,1802.708862,1871.309448,1871.309448,912416.375
2023-04-05 00:00:00-5:00,1871.262573,1943.526001,1865.553101,1909.466064,1909.466064,837301.0625
2023-04-06 00:00:00-5:00,1909.476074,1910.822998,1854.609741,1873.505859,1873.505859,585062.125
2023-04-10 00:00:00-5:00,1860.090088,1919.437134,1847.644287,1911.414551,1911.414551,620000.25
2023-04-11 00:00:00-5:00,1911.317993,1938.382446,1882.627075,1891.539185,1891.539185,609974.625
2023-04-12 00:00:00-5:00,1891.559326,1934.512817,1854.13916,1918.904419,1918.904419,906196
2023-04-13 00:00:00-5:00,1918.909424,2024.9198,1901.33667,2013.980103,2013.980103,1027443.375
2023-04-14 00:00:00-5:00,2014.026001,2131.248047,2010.362061,2101.951416,2101.951416,1338158.375
2023-04-17 00:00:00-5:00,2120.381592,2122.455566,2058.093018,2075.395752,2075.395752,634523.8125
2023-04-18 00:00:00-5:00,2075.362305,2125.674072,2052.511475,2104.619385,2104.619385,599254.25
2023-04-19 00:00:00-5:00,2104.587891,2105.969482,1925.50415,1936.546997,1936.546997,1114860.25
2023-04-20 00:00:00-5:00,1936.588623,1984.100342,1915.213623,1944.550903,1944.550903,883084.1875
2023-04-21 00:00:00-5:00,1944.177368,1957.518433,1860.644165,1879.80603,1879.80603,664937.375
2023-04-24 00:00:00-5:00,1862.377563,1890.115601,1806.147583,1842.691406,1842.691406,236555.7656
2023-04-25 00:00:00-5:00,1842.701294,1878.580322,1802.481079,1866.692261,1866.692261,202352.0625
2023-04-26 00:00:00-5:00,1866.614014,1965.150269,1785.934448,1866.909424,1866.909424,354483.9375
2023-04-27 00:00:00-5:00,1866.967651,1940.324341,1862.387695,1909.250488,1909.250488,302638.4688
2023-04-28 00:00:00-5:00,1909.119263,1925.048584,1875.867676,1892.891602,1892.891602,160412.6719
2023-05-01 00:00:00-5:00,1871.005859,1887.327637,1806.359131,1831.904053,1831.904053,186724.7344
2023-05-02 00:00:00-5:00,1831.772705,1883.128906,1824.051758,1872.082886,1872.082886,148323.7969
2023-05-03 00:00:00-5:00,1872.264526,1917.541748,1844.311768,1906.487183,1906.487183,160849.6563
2023-05-04 00:00:00-5:00,1906.279419,1918.919067,1868.539551,1878.889526,1878.889526,110337.3047
2023-05-05 00:00:00-5:00,1878.823364,2002.421631,1876.900146,1996.21875,1996.21875,242625.5313
2023-05-08 00:00:00-5:00,1873.226074,1886.848145,1810.376709,1849.105957,1849.105957,199872.5
2023-05-09 00:00:00-5:00,1849.183716,1862.760864,1831.973267,1847.817627,1847.817627,107184.2188
2023-05-10 00:00:00-5:00,1847.656006,1888.956055,1790.223022,1842.443604,1842.443604,210728.9063
2023-05-11 00:00:00-5:00,1842.298218,1843.528564,1772.261963,1795.358521,1795.358521,155039.7969
2023-05-12 00:00:00-5:00,1795.295288,1817.209351,1738.187866,1808.391846,1808.391846,162524.8125
2023-05-15 00:00:00-5:00,1800.010132,1848.047729,1785.592163,1816.869873,1816.869873,135933.5938
2023-05-16 00:00:00-5:00,1816.72937,1833.019653,1796.958618,1824.608887,1824.608887,103257.1172
2023-05-17 00:00:00-5:00,1824.508301,1837.144531,1783.665283,1822.452515,1822.452515,106970.6172
2023-05-18 00:00:00-5:00,1822.480591,1831.82666,1771.069092,1800.796387,1800.796387,91750.86719
2023-05-19 00:00:00-5:00,1800.692505,1829.950684,1797.201904,1812.856323,1812.856323,72309.39844
2023-05-22 00:00:00-5:00,1805.348755,1829.409302,1792.053101,1817.797729,1817.797729,72735.4375
2023-05-23 00:00:00-5:00,1817.835205,1873.561768,1815.68689,1854.458862,1854.458862,101063.5234
2023-05-24 00:00:00-5:00,1854.447021,1854.736084,1775.063599,1799.926758,1799.926758,108530.8594
2023-05-25 00:00:00-5:00,1799.876587,1818.865112,1759.720093,1805.940918,1805.940918,97811.51563
2023-05-26 00:00:00-5:00,1805.812988,1838.866089,1796.786621,1828.498413,1828.498413,79337.33594
2023-05-30 00:00:00-5:00,1893.223267,1917.614624,1882.023438,1901.117798,1901.117798,106471.1797
2023-05-31 00:00:00-5:00,1901.092896,1908.025391,1847.387573,1874.022095,1874.022095,108524.5391
2023-06-01 00:00:00-5:00,1874.096924,1889.297241,1839.697021,1862.351318,1862.351318,109200.0469
2023-06-02 00:00:00-5:00,1862.239868,1911.24585,1847.679321,1907.398804,1907.398804,99199.59375
2023-06-05 00:00:00-5:00,1890.131714,1891.227539,1777.457275,1811.197144,1811.197144,163339.2813
2023-06-06 00:00:00-5:00,1811.202271,1898.234131,1796.680542,1884.843994,1884.843994,141846.7969
2023-06-07 00:00:00-5:00,1884.892944,1897.84314,1820.27063,1832.550537,1832.550537,147006.7344
2023-06-08 00:00:00-5:00,1832.496826,1861.735596,1828.737549,1846.112061,1846.112061,66054.64063
2023-06-09 00:00:00-5:00,1846.289063,1855.415894,1827.158569,1840.505371,1840.505371,72175.71094
2023-06-12 00:00:00-5:00,1753.159424,1759.474731,1719.891357,1742.680786,1742.680786,118963.7813
2023-06-13 00:00:00-5:00,1742.696045,1766.121216,1723.762817,1739.525269,1739.525269,129684.5547
2023-06-14 00:00:00-5:00,1739.517822,1749.909912,1630.139404,1650.862061,1650.862061,158551.25
2023-06-15 00:00:00-5:00,1650.835571,1678.926025,1620.568848,1665.41748,1665.41748,161548.4844
2023-06-16 00:00:00-5:00,1665.275269,1727.770996,1648.442627,1716.863525,1716.863525,105353.0547
2023-06-20 00:00:00-5:00,1736.5802,1797.020996,1714.016235,1792.822266,1792.822266,154643.6719
