date,open,high,low,close,Adj Close,Volume,,
2023-01-12 00:00:00-5:00,17937.23242,19111.68555,17887.70313,18843.61523,18843.61523,546194.1875,,
2023-01-13 00:00:00-5:00,18843.70313,19996.24219,18710.31445,19925.50781,19925.50781,445054.0313,,
2023-01-17 00:00:00-5:00,21177.07422,21628.41797,20832.82227,21125.7168,21125.7168,317891.6875,,
2023-01-18 00:00:00-5:00,21123.50977,21639.83398,20394.38867,20669.66406,20669.66406,399287.375,,
2023-01-19 00:00:00-5:00,20669.66797,21186.7207,20650.45117,21067.16992,21067.16992,280914.9375,,
2023-01-20 00:00:00-5:00,21067.31836,22747.54297,20854.48633,22659.49805,22659.49805,383260.3438,,
2023-01-23 00:00:00-5:00,22705.02344,23177.64063,22495.04102,22914.80664,22914.80664,334985.9063,,
2023-01-24 00:00:00-5:00,22916.21289,23160.33789,22458.87305,22631.29688,22631.29688,341607.5625,,
2023-01-25 00:00:00-5:00,22630.35938,23815.40234,22299.05273,23058.88867,23058.88867,398687.625,,
2023-01-26 00:00:00-5:00,23058.54492,23280.68555,22848.58594,23009.40625,23009.40625,323698.125,,
2023-01-27 00:00:00-5:00,23007.85156,23498.85352,22578.23633,23074.90625,23074.90625,284459.8125,,
2023-01-30 00:00:00-5:00,23747.74414,23804.55469,22504.08789,22833.28906,22833.28906,318186.125,,
2023-01-31 00:00:00-5:00,22834.34961,23323.16602,22717.46484,23129.71289,23129.71289,294786.5625,,
2023-02-01 00:00:00-5:00,23129.60742,23822.93945,22775.45508,23748.08984,23748.08984,341733.4688,,
2023-02-02 00:00:00-5:00,23747.08789,24262.10352,23367.25391,23491.22656,23491.22656,394680.2813,,
2023-02-03 00:00:00-5:00,23491.92773,23747.07813,23211.68359,23436.41992,23436.41992,355423.6563,,
2023-02-06 00:00:00-5:00,22954.8125,23158.32422,22634.6582,22766.9082,22766.9082,284031.25,,
2023-02-07 00:00:00-5:00,22766.94727,23349.11133,22751.7793,23244.89063,23244.89063,326719.5938,,
2023-02-08 00:00:00-5:00,23243.04297,23456.15039,22666.32422,22967.39648,22967.39648,296785.9063,,
2023-02-09 00:00:00-5:00,22966.23242,23015.73828,21692.99609,21806.78516,21806.78516,437322.5313,,
2023-02-10 00:00:00-5:00,21808.33984,21956.96094,21458.41211,21629.58984,21629.58984,361572.2188,,
2023-02-13 00:00:00-5:00,21784.96094,21901.66797,21364.02539,21789.10156,21789.10156,321054.7188,,
2023-02-14 00:00:00-5:00,21789.81445,22334.9043,21548.08984,22200.10742,22200.10742,388077.9688,,
2023-02-15 00:00:00-5:00,22200.25586,24384.62891,22053.98242,24331.14648,24331.14648,414707.9688,,
2023-02-16 00:00:00-5:00,24330.07422,25231.58789,23494.70898,23506.73438,23506.73438,494987.625,,
2023-02-17 00:00:00-5:00,23506.5,25023.45508,23333.03125,24579.63086,24579.63086,535465.0625,,
2023-02-21 00:00:00-5:00,24845.96094,25253.69141,24153.67773,24456.84961,24456.84961,408337.3125,,
2023-02-22 00:00:00-5:00,24455.5332,24487.54492,23579.58789,24190.23633,24190.23633,412202.5938,,
2023-02-23 00:00:00-5:00,24189.26172,24603.99609,23612.85156,23942.64063,23942.64063,429154.125,,
2023-02-24 00:00:00-5:00,23942.80078,24131.65234,22821.76172,23187.75977,23187.75977,378410.5625,,
2023-02-27 00:00:00-5:00,23557.23828,23899.96094,23102.92773,23491.0957,23491.0957,306302.1875,,
2023-02-28 00:00:00-5:00,23492.04492,23600.00195,23021.69336,23143.86719,23143.86719,280682,,
2023-03-01 00:00:00-5:00,23144.27734,23999.75977,23020.58398,23633.62109,23633.62109,337141.6875,,
2023-03-02 00:00:00-5:00,23634.45508,23803.56445,23193.89063,23465.50195,23465.50195,256409.8125,,
2023-03-03 00:00:00-5:00,23465.66797,23479.35938,21980.48828,22355.05273,22355.05273,354871.3438,,
2023-03-06 00:00:00-5:00,22432.41992,22604.1582,22260.75586,22407.85547,22407.85547,220051.0313,,
2023-03-07 00:00:00-5:00,22407.78516,22557.75391,21925.38672,22196.01367,22196.01367,312923.375,,
2023-03-08 00:00:00-5:00,22196.51563,22286.67188,21576.22461,21701.06641,21701.06641,324288.5625,,
2023-03-09 00:00:00-5:00,21700.13086,21828.44922,20033.5332,20358.80664,20358.80664,469178,,
2023-03-10 00:00:00-5:00,20359.01563,20364.2832,19550.79297,20217.02539,20217.02539,607665.125,,
2023-03-13 00:00:00-5:00,22193.98828,24623.73242,21885.82227,24187.6543,24187.6543,755439.375,,
2023-03-14 00:00:00-5:00,24186.73047,26498.51367,24039.10352,24734.13867,24734.13867,778704.625,,
2023-03-15 00:00:00-5:00,24733.51563,25311.99219,23932.54297,24382.07227,24382.07227,637435.375,,
2023-03-16 00:00:00-5:00,24382.04883,25208.93555,24203.0293,25030.48828,25030.48828,480833.25,,
2023-03-17 00:00:00-5:00,25030.81445,27830.5625,24910.98242,27446.2793,27446.2793,696402.625,,
2023-03-20 00:00:00-5:00,28051.11719,28568.40039,27216.5957,27798.53711,27798.53711,525578.25,,
2023-03-21 00:00:00-5:00,27798.30859,28517.5332,27403.88867,28197.93359,28197.93359,452952.9375,,
2023-03-22 00:00:00-5:00,28198.41602,28891.57617,26670.92188,27314.89648,27314.89648,285080.6875,,
2023-03-23 00:00:00-5:00,27314.60352,28785.64844,27185.62891,28352.68555,28352.68555,178047.5781,,
2023-03-24 00:00:00-5:00,28353.33398,28430.37109,27049.98438,27492.77734,27492.77734,113222.0703,,
2023-03-27 00:00:00-5:00,27995.875,28049.44336,26527.46875,27146.8125,27146.8125,122776.7891,,
2023-03-28 00:00:00-5:00,27146.89258,27534.9375,26664.19531,27281.45703,27281.45703,106381.1172,,
2023-03-29 00:00:00-5:00,27281.69727,28656.79883,27256.46484,28359.4043,28359.4043,125638.3672,,
2023-03-30 00:00:00-5:00,28359.58789,29189.82227,27708.59375,28043.67773,28043.67773,142451.4688,,
2023-03-31 00:00:00-5:00,28043.62109,28660.66016,27523.64453,28477.83984,28477.83984,112214,,
2023-04-03 00:00:00-5:00,28189.38867,28514.89648,27236.95313,27813.06836,27813.06836,114956.2266,,
2023-04-04 00:00:00-5:00,27812.23242,28447.97852,27666.68359,28179.55078,28179.55078,75262.60156,,
2023-04-05 00:00:00-5:00,28178.62109,28790.93555,27826.74219,28182.40039,28182.40039,89303.41406,,
2023-04-06 00:00:00-5:00,28181.22656,28197.72656,27722.80469,28050.38867,28050.38867,60027.96875,,
2023-04-10 00:00:00-5:00,28342.42969,29779.66992,28179.51953,29656.61328,29656.61328,97128.76563,,
2023-04-11 00:00:00-5:00,29654.74609,30557.19922,29607.81641,30225.46875,30225.46875,102481.5234,,
2023-04-12 00:00:00-5:00,30225.72461,30504.60156,29665.18359,29911.0293,29911.0293,88613.5,,
2023-04-13 00:00:00-5:00,29911.14258,30624.79492,29875.26758,30404.1875,30404.1875,75353.70313,,
2023-04-14 00:00:00-5:00,30405.125,31034.78516,29995.5957,30495.44336,30495.44336,111628.5,,
2023-04-17 00:00:00-5:00,30328.46484,30346.16406,29259.61523,29448.48828,29448.48828,80986.50781,,
2023-04-18 00:00:00-5:00,29448.61914,30500.07813,29116.79688,30395.09766,30395.09766,87379.82031,,
2023-04-19 00:00:00-5:00,30395.16797,30432.61133,28567.99414,28837.51953,28837.51953,124291.0625,,
2023-04-20 00:00:00-5:00,28838.50977,29108.99805,28005.48828,28265.95508,28265.95508,106434.8594,,
2023-04-21 00:00:00-5:00,28262.11914,28380.13477,27522.02734,27715.09766,27715.09766,69773.46094,,
2023-04-24 00:00:00-5:00,27599.62109,28005.27734,26969.49023,27525.24023,27525.24023,23992.60156,,
2023-04-25 00:00:00-5:00,27523.69727,28411.06836,27199.67969,28310.70898,28310.70898,22104.65039,,
2023-04-26 00:00:00-5:00,28310.71484,30046.94141,27241.41406,28430.99609,28430.99609,54794.77734,,
2023-04-27 00:00:00-5:00,28434.62891,29902.78125,28393.61328,29487.23633,29487.23633,44510.05078,,
2023-04-28 00:00:00-5:00,29486.73242,29608.81445,28906.43359,29341.3418,29341.3418,23478.47852,,
2023-05-01 00:00:00-5:00,29247.48047,29352.18555,27671.83398,28087.66016,28087.66016,30373.58984,,
2023-05-02 00:00:00-5:00,28087.90234,28909.88867,27890.09766,28701.56641,28701.56641,22091.20508,,
2023-05-03 00:00:00-5:00,28704.26367,29283.41211,28137.26367,29048.47656,29048.47656,27598.15039,,
2023-05-04 00:00:00-5:00,29048.25586,29393.88867,28685.52734,28875.94727,28875.94727,18918.53125,,
2023-05-05 00:00:00-5:00,28873.20117,29717.35352,28814.37109,29552.74609,29552.74609,24331.01367,,
2023-05-08 00:00:00-5:00,28472.54102,28675.26367,27282.73828,27695.29102,27695.29102,19715.42188,,
2023-05-09 00:00:00-5:00,27693.55859,27837.14844,27367.33789,27647.14063,27647.14063,11886.39453,,
2023-05-10 00:00:00-5:00,27647.92969,28335.05664,26803.82617,27623.14844,27623.14844,23298.80273,,
2023-05-11 00:00:00-5:00,27621.31836,27651.26172,26713.82617,26989.29297,26989.29297,17071.37891,,
2023-05-12 00:00:00-5:00,26987.75195,27101.05078,25816.3457,26808.83594,26808.83594,23175.62109,,
2023-05-15 00:00:00-5:00,26929.85547,27678.36328,26739.76758,27172.14063,27172.14063,14778.89453,,
2023-05-16 00:00:00-5:00,27167.37109,27304.48633,26861.79688,27038.70703,27038.70703,13401.24414,,
2023-05-17 00:00:00-5:00,27040.01953,27516.06836,26552.42578,27409.0625,27409.0625,17194.46484,,
2023-05-18 00:00:00-5:00,27409.55273,27488.1543,26365.38281,26824.63672,26824.63672,16108.2793,,
2023-05-19 00:00:00-5:00,26821,27188.32422,26634.5918,26890.76172,26890.76172,9119.239258,,
2023-05-22 00:00:00-5:00,26751.42188,27105.8125,26535.98047,26855.41406,26855.41406,10058.69922,,
2023-05-23 00:00:00-5:00,26854.94336,27502.24805,26804.57422,27224.00195,27224.00195,13529.55176,,
2023-05-24 00:00:00-5:00,27223.4707,27225.56641,26069.99414,26323.14258,26323.14258,20340.30469,,
2023-05-25 00:00:00-5:00,26323.16016,26624.59375,25866.17969,26479.75781,26479.75781,14245.59375,,
2023-05-26 00:00:00-5:00,26480.37891,26948.0625,26336.79102,26717.25781,26717.25781,12383.8457,,
2023-05-30 00:00:00-5:00,27745.4375,28056.4707,27557.27539,27700.89063,27700.89063,14133.71973,,
2023-05-31 00:00:00-5:00,27701.99219,27844.22266,26843.8125,27222.16406,27222.16406,18281.03516,,
2023-06-01 00:00:00-5:00,27221.91602,27358.63477,26614.08398,26827.38086,26827.38086,14371.84473,,
2023-06-02 00:00:00-5:00,26826.89063,27307.3125,26507.71094,27251.15234,27251.15234,14637.29981,,
2023-06-05 00:00:00-5:00,27122.01758,27135.91211,25395.26953,25737.60742,25737.60742,23068.07227,,
2023-06-06 00:00:00-5:00,25739.44531,27367.30273,25352.44141,27242.45117,27242.45117,23623.90625,,
2023-06-07 00:00:00-5:00,27242.42383,27400.43359,26125.62109,26348.27734,26348.27734,19971.61914,,
2023-06-08 00:00:00-5:00,26348.49805,26823.42969,26215.68555,26509.47266,26509.47266,10398.76856,,
2023-06-09 00:00:00-5:00,26506.69922,26781.2832,26283.92578,26483.76172,26483.76172,12096.96289,,
2023-06-12 00:00:00-5:00,25937.21289,26107.05469,25617.99805,25906.53711,25906.53711,12084.97656,,
2023-06-13 00:00:00-5:00,25907.06055,26433.7793,25712.90039,25931.49023,25931.49023,16501.08984,,
2023-06-14 00:00:00-5:00,25931.29883,26088.70703,24822.65234,25125.64258,25125.64258,18105.57227,,
2023-06-15 00:00:00-5:00,25124.73047,25749.79688,24753.99609,25572.80273,25572.80273,22165.13672,,
2023-06-16 00:00:00-5:00,25572.61914,26490.52344,25147.23828,26330.70898,26330.70898,19352.29102,,
2023-06-20 00:00:00-5:00,26840.42773,28415.43359,26641.06445,28319.75195,28319.75195,34499.01563,,
2023-06-21 00:00:00-5:00,28319.98242,30796.9082,28274.41992,29995.5293,29995.5293,40063.65234,,
2023-06-22 00:00:00-5:00,29999.53125,30508.65234,29544.73047,29889.97852,29889.97852,23157.65625,,
2023-06-23 00:00:00-5:00,29889.51953,31440.27344,29806.9707,30706.09375,30706.09375,27991.45508,,
2023-06-26 00:00:00-5:00,30478.68164,30662.94531,29906.68555,30272.60547,30272.60547,15173.28125,,
2023-06-27 00:00:00-5:00,30272.66992,31018.39258,30229.54492,30698.12695,30698.12695,14733.02148,,
2023-06-28 00:00:00-5:00,30698.08008,30718.40625,29840.44922,30078.20898,30078.20898,12167.36035,,
2023-06-29 00:00:00-5:00,30077.4043,30837.60352,30038.99414,30448.5918,30448.5918,14556.45996,,
2023-06-30 00:00:00-5:00,30448.82227,31278.46289,29423.3418,30470.75391,30470.75391,32682.93164,,
2023-07-03 00:00:00-5:00,30618.25781,31398.74609,30573.98047,31161.80664,31161.80664,14092.30957,,
2023-07-05 00:00:00-5:00,30775.06641,30881.9707,30192.28516,30503.09961,30503.09961,11549.72461,,
2023-07-06 00:00:00-5:00,30502.2793,31535.07617,29855.63477,29904.53125,29904.53125,21944.44141,,
2023-07-07 00:00:00-5:00,29900.20703,30455.67773,29721.9707,30353.06445,30353.06445,13491.70117,,
2023-07-10 00:00:00-5:00,30170.66797,31053.81836,29957.56641,30421.54102,30421.54102,15304.65234,,
2023-07-11 00:00:00-5:00,30421.01367,30812.0293,30308.10547,30627.95508,30627.95508,12207.58887,,
2023-07-12 00:00:00-5:00,30626.66992,30997.66797,30206.10742,30385.67383,30385.67383,17315.30273,,
2023-07-13 00:00:00-5:00,30387.51563,31856.83008,30254.79102,31475.21484,31475.21484,30889.05469,,
2023-07-14 00:00:00-5:00,31475.99414,31646.26367,29924.01563,30331.93164,30331.93164,23889.07031,,
2023-07-17 00:00:00-5:00,30248.81055,30345.01953,29671.48633,30146.50781,30146.50781,13282.00391,,
2023-07-18 00:00:00-5:00,30146.50195,30249.57031,29526.04102,29864.45117,29864.45117,13333.0918,,
2023-07-19 00:00:00-5:00,29862.58789,30197.79883,29760.72656,29917.74609,29917.74609,10249.0332,,
2023-07-20 00:00:00-5:00,29918.22266,30421.96484,29566.64648,29811.37305,29811.37305,14001.60156,,
2023-07-21 00:00:00-5:00,29812.71875,30063.57813,29734.24805,29912.28906,29912.28906,9359.744141,,
2023-07-24 00:00:00-5:00,30085.10742,30101.99414,28859.05859,29181.91602,29181.91602,17381.52734,,
2023-07-25 00:00:00-5:00,29179.25781,29377.46094,29050.06055,29227.77734,29227.77734,8136.790039,,
2023-07-26 00:00:00-5:00,29228.28125,29688.11914,29095.41602,29354.05664,29354.05664,11644.9375,,
2023-07-27 00:00:00-5:00,29353.05078,29572.55664,29078.66797,29218.05859,29218.05859,8590.227539,,
2023-07-28 00:00:00-5:00,29216.55273,29532.75195,29118.48438,29318.28711,29318.28711,8096.268066,,
2023-07-31 00:00:00-5:00,29282.17383,29527.04883,29106.24023,29232.67773,29232.67773,9906.359375,,
2023-08-01 00:00:00-5:00,29233.90234,29727.57031,28503.66797,29700.38867,29700.38867,20612.86914,,
2023-08-02 00:00:00-5:00,29701.3125,30033.70898,28908.91992,29165.49414,29165.49414,20569.13281,,
2023-08-03 00:00:00-5:00,29165.77344,29401.91797,28943.57227,29177.58398,29177.58398,10484.09473,,
2023-08-04 00:00:00-5:00,29178.77539,29313.75195,28756.75,29079.79492,29079.79492,8580.635742,,
2023-08-07 00:00:00-5:00,29045.27734,29249.28125,28664.46875,29183.36328,29183.36328,11200.91895,,
2023-08-08 00:00:00-5:00,29182.76953,30223.9707,29109.82227,29771.79883,29771.79883,18258.80078,,
2023-08-09 00:00:00-5:00,29771.75,30130.76758,29350.85742,29566.61523,29566.61523,12613.75879,,
2023-08-10 00:00:00-5:00,29568.75,29713.96289,29313.31641,29429.73047,29429.73047,9390.310547,,
2023-08-11 00:00:00-5:00,29429.33594,29537.33789,29218.39844,29405.36523,29405.36523,7725.808594,,
2023-08-14 00:00:00-5:00,29280.25,29667.69141,29077.97852,29410.04883,29410.04883,8686.78125,,
2023-08-15 00:00:00-5:00,29409.25977,29466.16211,29051.37891,29172.26563,29172.26563,7045.191895,,
2023-08-16 00:00:00-5:00,29172.81055,29233.41797,28694.39648,28703.30273,28703.30273,11581.1582,,
2023-08-17 00:00:00-5:00,28704.38281,28755.33398,25128.14648,26629.4668,26629.4668,36378.11328,,
2023-08-18 00:00:00-5:00,26628.38086,26833.44336,25615.16406,26050.29102,26050.29102,25142.43555,,
2023-08-21 00:00:00-5:00,26191.19141,26259.41602,25816.36328,26126.5625,26126.5625,11714.93652,,
2023-08-22 00:00:00-5:00,26126.66016,26138.6875,25353.63086,26043.41602,26043.41602,14481.87305,,
2023-08-23 00:00:00-5:00,26043.72266,26816.95898,25799.90039,26429.16016,26429.16016,18629.96289,,
2023-08-24 00:00:00-5:00,26429.39258,26569.41992,25855.17969,26165.74609,26165.74609,11624.60742,,
2023-08-25 00:00:00-5:00,26167.23047,26296.74219,25757.99023,26052.42188,26052.42188,12978.09082,,
2023-08-28 00:00:00-5:00,26093.85938,26235.86523,25856.36914,26106.5625,26106.5625,6838.139648,,
2023-08-29 00:00:00-5:00,26106.42578,28179.98242,25910.22656,27722.23242,27722.23242,27100.33203,,
2023-08-30 00:00:00-5:00,27721.42578,27775.07813,27017.38086,27307.57617,27307.57617,12254.2041,,
2023-08-31 00:00:00-5:00,27309.65039,27572.68555,25671.47461,25939.05273,25939.05273,19492.87891,,
2023-09-01 00:00:00-5:00,25935.56445,26143.75,25313.06055,25798.02734,25798.02734,18573.75977,,
2023-09-05 00:00:00-5:00,25817.45703,25886.125,25560.05078,25785.33789,25785.33789,7731.998535,,
2023-09-06 00:00:00-5:00,25784.24219,26029.30273,25368.27344,25751.99609,25751.99609,11325.48633,,
2023-09-07 00:00:00-5:00,25751.83008,26443.06836,25601.29492,26272.83398,26272.83398,13085.44629,,
2023-09-08 00:00:00-5:00,26273.30664,26456.37695,25644.32422,25907.07813,25907.07813,13146.67383,,
2023-09-11 00:00:00-5:00,25832.94727,25891.58789,24903.09375,25155.38867,25155.38867,15906.42481,,
2023-09-12 00:00:00-5:00,25155.54883,26556.74609,25125.19922,25841.21875,25841.21875,24167.99609,,
2023-09-13 00:00:00-5:00,25840.62891,26469.58984,25767.27148,26227.81445,26227.81445,12196.24121,,
2023-09-14 00:00:00-5:00,26229.00391,26866.41211,26133.58203,26534.62305,26534.62305,16856.02344,,
2023-09-15 00:00:00-5:00,26533.58594,26893.40039,26218.51172,26604.79688,26604.79688,11449.12109,,
2023-09-18 00:00:00-5:00,26533.06836,27432.47656,26391.80469,26767.30078,26767.30078,21958.94531,,
2023-09-19 00:00:00-5:00,26765.97852,27500.05469,26671.69141,27219.3457,27219.3457,17396.80859,,
2023-09-20 00:00:00-5:00,27220.0918,27398.7832,26801.5332,27126.77148,27126.77148,14276.23633,,
2023-09-21 00:00:00-5:00,27125.76953,27162.71289,26365.6875,26568.09375,26568.09375,14488.72852,,
2023-09-22 00:00:00-5:00,26570.27148,26742.56055,26479.60742,26583.63867,26583.63867,11372.86816,,
2023-09-25 00:00:00-5:00,26252.30273,26444.82422,25990.18945,26298.68945,26298.68945,13044.47559,,
2023-09-26 00:00:00-5:00,26299.30273,26399.75195,26085.66211,26216.74609,26216.74609,8573.734375,,
2023-09-27 00:00:00-5:00,26212.91211,26834.39258,26095.41016,26361.31836,26361.31836,17254.79688,,
2023-09-28 00:00:00-5:00,26359.35938,27313.9707,26324.11133,27027.99805,27027.99805,21276.37305,,
2023-09-29 00:00:00-5:00,27029.63672,27239.78906,26667.23828,26909.35547,26909.35547,14997.3125,,
2023-10-02 00:00:00-5:00,27996.70508,28610.71484,27304.58789,27505.95313,27505.95313,29534.67773,,
2023-10-03 00:00:00-5:00,27505.24219,27672.74609,27162.95313,27428.92773,27428.92773,16272.75977,,
2023-10-04 00:00:00-5:00,27428.74219,27840.86719,27210.50195,27789.29883,27789.29883,12344.50195,,
2023-10-05 00:00:00-5:00,27789.39258,28136.68555,27359.41602,27413.44531,27413.44531,16921.49609,,
2023-10-06 00:00:00-5:00,27413.95898,28289.68945,27177.0293,27945.05664,27945.05664,15985.1709,,
2023-10-09 00:00:00-5:00,27932.25,28000.06641,27282.41602,27599.98242,27599.98242,14420.41797,,
2023-10-10 00:00:00-5:00,27598.69922,27739.41992,27295.75,27395.79102,27395.79102,12472.36426,,
2023-10-11 00:00:00-5:00,27396.98828,27479.42969,26527.32031,26871.26953,26871.26953,19818.83008,,
2023-10-12 00:00:00-5:00,26871.26758,26941.5332,26545.54492,26757.48438,26757.48438,10297.55664,,
2023-10-13 00:00:00-5:00,26756.13672,27123.51758,26667.44141,26863.9375,26863.9375,11002.92285,,
2023-10-16 00:00:00-5:00,27182.76758,30026.83789,27133.89844,28520.29102,28520.29102,44562.51953,,
2023-10-17 00:00:00-5:00,28520.45508,28634.53516,28085.25391,28409.25,28409.25,16455.80859,,
2023-10-18 00:00:00-5:00,28408.86133,28996.98633,28154.1582,28327.51367,28327.51367,14152.64258,,
2023-10-19 00:00:00-5:00,28326.8457,28937.22266,28126.61719,28736.43555,28736.43555,15712.56738,,
2023-10-20 00:00:00-5:00,28736.30078,30247.625,28595.5957,29684.8418,29684.8418,25443.23828,,
2023-10-23 00:00:00-5:00,30005.83984,34759.55078,29897.62891,33084.97656,33084.97656,44410.38672,,
2023-10-24 00:00:00-5:00,33080.25781,35159.26953,32853.47266,33925.29688,33925.29688,48538.30859,,
2023-10-25 00:00:00-5:00,33924.84766,35144.69922,33694.80469,34504.80469,34504.80469,22929.27344,,
2023-10-26 00:00:00-5:00,34491.64453,34833.10547,33739.28125,34156.72656,34156.72656,18932.75781,,
2023-10-27 00:00:00-5:00,34154.87891,34249.98828,33398.58984,33908.24219,33908.24219,18550.22852,,
2023-10-30 00:00:00-5:00,34538.20703,34874.28516,34083.89844,34494.20313,34494.20313,14533.64063,,
2023-10-31 00:00:00-5:00,34493.50781,34731.56641,34050.76563,34658.47656,34658.47656,13263.15723,,
2023-11-01 00:00:00-5:00,34658.56641,35638.67188,34087.69922,35440.87109,35440.87109,22346.99219,,
2023-11-02 00:00:00-5:00,35441.03516,35987.74219,34318.58594,34946.625,34946.625,19367.85742,,
2023-11-03 00:00:00-5:00,34946.67188,34953.60547,34109.32031,34733.10156,34733.10156,18167.50195,,
2023-11-06 00:00:00-5:00,35038.375,35292.09375,34758.17188,35054.53906,35054.53906,9505.481445,,
2023-11-07 00:00:00-5:00,35058.73047,35949.8125,34532.35938,35420.20703,35420.20703,17849.38867,,
2023-11-08 00:00:00-5:00,35419.80469,36115.33984,35103.40625,35638.47266,35638.47266,15747.35645,,
2023-11-09 00:00:00-5:00,35636.59375,37992.32031,35551.35156,36703.76172,36703.76172,39867.10156,,
2023-11-10 00:00:00-5:00,36703.61719,37543.78906,36337.59375,37322.19141,37322.19141,19775.85547,,
2023-11-13 00:00:00-5:00,37080.49219,37439.60547,36355.86719,36480.58594,36480.58594,14967.2666,,
2023-11-14 00:00:00-5:00,36479,36755.26172,34782.40234,35553.87891,35553.87891,21489.43945,,
2023-11-15 00:00:00-5:00,35553.78516,37980.93359,35362.21094,37883.72266,37883.72266,26602.52734,,
2023-11-16 00:00:00-5:00,37885.33984,37955.69531,35514.82813,36161.78906,36161.78906,24210.90625,,
2023-11-17 00:00:00-5:00,36162.92969,36835.12109,35870.62891,36629.77734,36629.77734,16945.20508,,
2023-11-20 00:00:00-5:00,37392.53516,37780.96094,36709.80078,37476.81641,37476.81641,19976.24609,,
2023-11-21 00:00:00-5:00,37482.73438,37705.86719,35758.3125,35775.07813,35775.07813,28724.92773,,
2023-11-22 00:00:00-5:00,35769.42969,37892.93359,35645.16797,37437.11719,37437.11719,23967.46484,,
2023-11-24 00:00:00-5:00,37304.52344,38447.05859,37259.56641,37739.35938,37739.35938,24642.10742,,
2023-11-27 00:00:00-5:00,37466.13281,37580.92188,36721.10547,37247.75,37247.75,17896.61328,,
2023-11-28 00:00:00-5:00,37247.20313,38421.24219,36879.10156,37838.47656,37838.47656,24509.72266,,
2023-11-29 00:00:00-5:00,37839.76563,38474.57422,37584.01953,37864.25391,37864.25391,19262.59961,,
2023-11-30 00:00:00-5:00,37865.44922,38156.42969,37498.86328,37729.58984,37729.58984,10849.23145,,
2023-12-01 00:00:00-5:00,37732.20313,38994.96094,37619.24219,38699.97656,38699.97656,22459.15039,,
2023-12-04 00:00:00-5:00,39982.27734,42402.87109,39941.27734,41982.20313,41982.20313,30713.41016,,
2023-12-05 00:00:00-5:00,41972.48438,44840.60547,41306.82422,44088.19141,44088.19141,34731.58594,,
2023-12-06 00:00:00-5:00,44092.10547,44290.63672,43387.40625,43774.94531,43774.94531,24425.19141,,
2023-12-07 00:00:00-5:00,43772.94141,44059.80469,42851.30078,43284.33984,43284.33984,19107.61914,,
2023-12-08 00:00:00-5:00,43283.62109,44744.86328,43088.64063,44190.28906,44190.28906,19265.26172,,
2023-12-11 00:00:00-5:00,43794.22656,43812.75,40149.60938,41236.89453,41236.89453,36097.68359,,
2023-12-12 00:00:00-5:00,41233.16016,42099.80469,40642.69531,41476.44141,41476.44141,17433.26758,,
2023-12-13 00:00:00-5:00,41480.41797,43467.26563,40567.25781,42886.32031,42886.32031,21689.63086,,
2023-12-14 00:00:00-5:00,42890.39453,43437.75391,41430.90234,43030.34766,43030.34766,20860.57813,,
2023-12-15 00:00:00-5:00,43032.1875,43094.55859,41656.87891,41935.68359,41935.68359,14771.49121,,
2023-12-18 00:00:00-5:00,41352.14063,42750.25391,40509.19922,42650.85547,42650.85547,18703.28516,,
2023-12-19 00:00:00-5:00,42654.12891,43461.8125,41788.35156,42267.77344,42267.77344,18321.18945,,
2023-12-20 00:00:00-5:00,42268.66406,44322.65234,42194.25391,43672.10547,43672.10547,26331.86914,,
2023-12-21 00:00:00-5:00,43671.80859,44247.77344,43303.39844,43875.60156,43875.60156,17809.79297,,
2023-12-22 00:00:00-5:00,43875.84766,44422.86328,43420.92969,44013.08984,44013.08984,14243.26758,,
2023-12-26 00:00:00-5:00,43595.01563,43609.36719,41610.31641,42520.27734,42520.27734,19116.25,,
2023-12-27 00:00:00-5:00,42523.11328,43702.85547,42117.625,43474.08203,43474.08203,17172.07813,,
2023-12-28 00:00:00-5:00,43469.35156,43823.93359,42277.24609,42585.64063,42585.64063,17548.37695,,
2023-12-29 00:00:00-5:00,42589.38672,43138.53125,41301.82031,42071.99609,42071.99609,22717.13672,,
2024-01-02 00:00:00-5:00,44211.0625,45923.92578,44188.52344,44974.05078,44974.05078,40068.10938,,
2024-01-03 00:00:00-5:00,44975.94922,45521.02344,40619.77734,42862.35156,42862.35156,44075.07031,,
2024-01-04 00:00:00-5:00,42861.29688,44799.41016,42654.41016,44195.29688,44195.29688,24879.77734,,
2024-01-05 00:00:00-5:00,44199.96094,44431.35938,42455.20703,44186.80859,44186.80859,25565.20703,,
2024-01-08 00:00:00-5:00,43949.97266,47310.95313,43207.03125,46988.89453,46988.89453,37028.13281,,
2024-01-09 00:00:00-5:00,46991.33203,47901.20703,44694.54688,46123.36719,46123.36719,38319.67578,,
2024-01-10 00:00:00-5:00,46117.62891,47716.39453,44315.37109,46666.47266,46666.47266,50798.76953,,
2024-01-11 00:00:00-5:00,46676.29297,49055.63672,45568.78125,46343.75781,46343.75781,52964.46094,,
2024-01-12 00:00:00-5:00,46344.48828,46518.24219,41454.10547,42777.53516,42777.53516,61927.12109,,
2024-01-16 00:00:00-5:00,42483.96875,43569.3125,42033.30469,43131.47266,43131.47266,23008.62695,,
2024-01-17 00:00:00-5:00,43132.80078,43185.46484,42164.98438,42741.62891,42741.62891,20566.22852,,
2024-01-18 00:00:00-5:00,42740.17188,42879.39063,40605.53906,41292.17188,41292.17188,31162.47656,,
